customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,churn_label,segment_id,segment_name
ead1d758-b,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,27.42,356.46,Yes,0.00546448087431694,0,0,High-Value Loyal
dc5cd673-c,Male,0,No,No,61,No,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,39.93,2435.73,No,0.12579821200510855,0,4,Long-Tenured Stable
7ccd3dc0-7,Female,0,Yes,Yes,20,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.03,840.6,No,0.06621689155422289,0,0,High-Value Loyal
1ce62a9f-7,Female,0,Yes,No,35,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Mailed check,34.08,1192.8,Yes,0.8506787330316743,1,4,Long-Tenured Stable
d8842354-7,Female,0,Yes,Yes,63,No,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),26.05,1641.15,Yes,0.3977873977873978,0,4,Long-Tenured Stable
593edc83-c,Female,1,No,No,42,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Two year,No,Mailed check,69.66,2925.72,No,0.4735449735449735,0,2,New Explorers
8208fd42-2,Female,1,Yes,Yes,32,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.35,1579.2,Yes,0.13946360153256707,0,2,New Explorers
b6da99cd-d,Male,1,No,No,46,Yes,No,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),74.37,3421.02,Yes,0.2205387205387205,0,3,Price-Sensitive
8e5fd65f-5,Female,0,Yes,No,29,No,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),19.19,556.51,No,0.16095740008783485,0,4,Long-Tenured Stable
4d579d00-c,Female,0,Yes,Yes,14,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.52,1141.28,No,0.2600586590351681,0,3,Price-Sensitive
972d5d57-6,Male,0,No,Yes,60,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,76.38,4582.8,No,0.05429555176421136,0,1,At-Risk Decliners
3e628981-9,Male,0,No,No,33,Yes,No phone service,No,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),60.14,1984.62,No,0.06607245020023925,0,2,New Explorers
7b7ce7cc-f,Female,0,Yes,Yes,20,No,No,No,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.39,1207.8,No,0.04134951754891785,0,4,Long-Tenured Stable
354f184e-5,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.17,1238.23,Yes,0.7654224425454096,1,5,Churned Likely
6e5fbf71-9,Female,0,Yes,Yes,51,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.68,2584.68,No,0.2205387205387205,0,2,New Explorers
9134c0b7-6,Male,0,No,Yes,22,Yes,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,87.43,1923.46,Yes,0.16611782088077023,0,3,Price-Sensitive
b1b2b5f8-8,Female,0,No,No,23,No,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,No,Mailed check,113.92,2620.16,No,0.05723443223443223,0,4,Long-Tenured Stable
ab6b3f08-a,Female,0,Yes,No,29,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),65.6,1902.4,No,0.11839080459770117,0,3,Price-Sensitive
b63fa809-e,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,106.81,961.29,No,0.04134951754891785,0,5,Churned Likely
1d444351-7,Female,0,Yes,Yes,23,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,51.99,1195.77,Yes,0.13946360153256707,0,4,Long-Tenured Stable
534bfa86-7,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),76.03,3953.56,No,0.6661375661375663,1,3,Price-Sensitive
71f9b0e2-d,Female,0,No,No,50,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,61.17,3058.5,No,0.04134951754891785,0,4,Long-Tenured Stable
67e2189b-f,Female,1,No,No,63,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.2,6879.6,No,0.04134951754891785,0,4,Long-Tenured Stable
af7d7f21-1,Male,0,Yes,Yes,22,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Two year,No,Credit card (automatic),99.89,2197.58,No,0.4476190476190476,0,3,Price-Sensitive
d1e2b878-c,Female,0,No,Yes,37,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.78,3284.86,Yes,0.2659642401021712,0,4,Long-Tenured Stable
a51e01ad-7,Female,0,No,No,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.67,1257.83,No,0.17724867724867724,0,2,New Explorers
37b567b4-1,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),83.0,4482.0,No,0.026856763925729443,0,1,At-Risk Decliners
94ad345a-e,Female,0,No,Yes,51,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.12,4137.12,No,0.04134951754891785,0,4,Long-Tenured Stable
cf51a203-a,Male,0,No,No,16,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.11,1777.76,No,0.1671911421911422,0,4,Long-Tenured Stable
a92f85fe-2,Female,0,Yes,Yes,34,No,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),112.18,3814.12,Yes,0.3214975845410628,0,4,Long-Tenured Stable
4a9ff50e-8,Female,1,No,Yes,41,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,110.69,4538.29,No,0.04134951754891785,0,3,Price-Sensitive
7279101c-9,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.35,5750.15,No,0.02957261911288996,0,3,Price-Sensitive
e09ef2a3-a,Male,0,No,No,32,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,78.47,2511.04,No,0.06621689155422289,0,3,Price-Sensitive
cb5a4d77-9,Female,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,42.92,2060.16,No,0.11839080459770117,0,3,Price-Sensitive
eb22ec1d-4,Male,0,No,Yes,22,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,36.34,799.48,No,0.06607245020023925,0,0,High-Value Loyal
b7c12a4c-6,Male,0,No,Yes,46,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,56.37,2593.02,Yes,0.4735449735449735,0,3,Price-Sensitive
fd8398c3-5,Male,0,No,Yes,15,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),24.7,370.5,No,0.06607245020023925,0,0,High-Value Loyal
9c8aa872-0,Female,0,No,Yes,47,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,43.21,2030.87,No,0.06607245020023925,0,2,New Explorers
d8feb8de-6,Female,0,No,No,53,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Mailed check,101.61,5385.33,No,0.026856763925729443,0,4,Long-Tenured Stable
0ffa2366-4,Female,0,Yes,No,40,No,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.62,2184.8,No,0.16984126984126982,0,4,Long-Tenured Stable
f7c8435f-8,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),43.56,2221.56,No,0.35668276972624796,0,2,New Explorers
8f5e248e-b,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,43.14,1466.76,No,0.04134951754891785,0,2,New Explorers
1c153057-5,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),48.3,676.2,No,0.11839080459770117,0,3,Price-Sensitive
07fbb920-d,Female,1,No,No,37,No,No,DSL,Yes,No,No internet service,Yes,No,No,Two year,No,Electronic check,48.48,1793.76,No,0.04134951754891785,0,4,Long-Tenured Stable
9714fadc-b,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),46.9,984.9,No,0.09352343059239611,0,5,Churned Likely
b636cc4c-5,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,92.72,3152.48,No,0.1920585161964472,0,3,Price-Sensitive
6f689d65-6,Female,0,No,Yes,66,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,106.09,7001.94,Yes,0.09352343059239611,0,1,At-Risk Decliners
2c649adf-a,Male,0,Yes,No,43,No,Yes,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),93.65,4026.95,No,0.026856763925729443,0,4,Long-Tenured Stable
8e301bcc-3,Male,0,Yes,No,19,No,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,19.47,369.93,No,0.13988460315296894,0,4,Long-Tenured Stable
5c3bd3b5-e,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),19.38,465.12,No,0.2735177865612648,0,2,New Explorers
49d93a08-2,Female,0,No,No,46,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,91.78,4221.88,No,0.4735449735449735,0,3,Price-Sensitive
2023fd4b-a,Male,0,No,Yes,65,No,Yes,No,No,No,No,No,No internet service,Yes,One year,No,Credit card (automatic),53.2,3458.0,Yes,0.689075630252101,1,4,Long-Tenured Stable
a5fcd671-1,Male,0,No,No,50,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),35.1,1755.0,No,0.2809251939686722,0,3,Price-Sensitive
e288109d-b,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.93,3429.27,Yes,0.9848484848484849,1,3,Price-Sensitive
f997f697-6,Male,1,Yes,Yes,32,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),86.69,2774.08,No,0.08728968848908879,0,3,Price-Sensitive
2320de16-1,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),93.12,3352.32,No,0.055859196255543093,0,3,Price-Sensitive
dc32f8a0-6,Male,0,No,No,16,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,91.65,1466.4,No,0.12539184952978055,0,3,Price-Sensitive
b2051cec-c,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.58,5454.68,No,0.02957261911288996,0,3,Price-Sensitive
9f8d367d-6,Male,0,No,No,16,No,No,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,50.09,801.44,No,0.11839080459770117,0,0,High-Value Loyal
6c936f69-8,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,29.2,846.8,No,0.11839080459770117,0,4,Long-Tenured Stable
627ca9f7-7,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),100.72,4431.68,Yes,0.8067226890756304,1,3,Price-Sensitive
6cbdd931-2,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),112.71,676.26,No,0.03173413293353323,0,5,Churned Likely
7f8736f1-9,Female,1,No,No,58,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),95.17,5519.86,Yes,0.026856763925729443,0,4,Long-Tenured Stable
b64e26cf-3,Female,0,Yes,No,60,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),54.68,3280.8,No,0.10093083799980351,0,4,Long-Tenured Stable
ed3353fc-6,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),76.91,3153.31,No,0.04134951754891785,0,3,Price-Sensitive
0890f506-5,Male,0,No,Yes,38,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,24.51,931.38,Yes,0.44805194805194803,0,2,New Explorers
7bb775d4-9,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),80.16,2805.6,Yes,0.5735449735449736,1,3,Price-Sensitive
948c7eb4-1,Male,0,No,No,36,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Mailed check,90.72,3265.92,No,0.015079865489701555,0,3,Price-Sensitive
147f0413-b,Male,1,Yes,Yes,22,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,102.95,2264.9,No,0.26851851851851855,0,3,Price-Sensitive
86c2ad8f-b,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),106.66,1386.58,No,0.2205387205387205,0,4,Long-Tenured Stable
c02627d1-f,Female,0,No,Yes,48,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,42.87,2057.76,No,0.11839080459770117,0,4,Long-Tenured Stable
8456ce4f-7,Male,1,No,Yes,48,No,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,99.86,4793.28,No,0.06621689155422289,0,4,Long-Tenured Stable
9c2d9672-e,Male,0,Yes,Yes,38,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),102.75,3904.5,No,0.20546105496533074,0,4,Long-Tenured Stable
a1731ed8-7,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,41.39,1117.53,No,0.08728968848908879,0,4,Long-Tenured Stable
ab310bfe-f,Female,0,Yes,No,26,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,One year,No,Electronic check,25.01,650.26,Yes,0.5459935897590164,1,2,New Explorers
8a08d40e-a,Female,0,No,No,12,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),49.37,592.44,Yes,0.8578088578088577,1,5,Churned Likely
9cf021b8-4,Male,0,No,Yes,38,No,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,21.0,798.0,No,0.11839080459770117,0,4,Long-Tenured Stable
88f7f097-5,Male,0,No,No,56,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.49,3051.44,No,0.05279692473360719,0,3,Price-Sensitive
743b9f71-7,Female,1,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,52.04,676.52,Yes,0.5140951446595919,1,5,Churned Likely
92ef63c1-7,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),57.41,1951.94,No,0.20725748236992614,0,3,Price-Sensitive
5a589b67-6,Male,0,No,No,19,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,67.76,1287.44,Yes,0.2205387205387205,0,5,Churned Likely
4b6c14e4-c,Female,1,No,Yes,60,No,Yes,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),43.9,2634.0,No,0.04134951754891785,0,4,Long-Tenured Stable
b1eedf64-0,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),80.8,3555.2,Yes,0.9487179487179488,1,3,Price-Sensitive
4dd7962b-b,Male,0,Yes,Yes,49,No,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),114.39,5605.11,No,0.19071254236831514,0,4,Long-Tenured Stable
42ac66dc-9,Female,1,No,Yes,21,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,62.59,1314.39,Yes,0.09352343059239611,0,5,Churned Likely
94010dfe-7,Female,0,Yes,No,34,No,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,117.57,3997.38,No,0.06607245020023925,0,4,Long-Tenured Stable
a8049463-0,Female,0,No,No,36,No,No phone service,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,75.39,2714.04,Yes,0.7176470588235295,1,4,Long-Tenured Stable
bcc4f0db-c,Male,0,No,No,15,No,No phone service,No,No internet service,No,No,No internet service,Yes,No,Two year,No,Electronic check,52.53,787.95,No,0.11839080459770117,0,4,Long-Tenured Stable
7c193e6f-4,Male,0,Yes,Yes,43,No,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,30.67,1318.81,No,0.14687100893997443,0,4,Long-Tenured Stable
13ad3ead-8,Female,0,No,Yes,67,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),20.5,1373.5,No,0.13946360153256707,0,4,Long-Tenured Stable
408669bb-4,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,106.49,3727.15,No,0.06607245020023925,0,3,Price-Sensitive
4674a0eb-4,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,68.95,2964.85,No,0.04134951754891785,0,3,Price-Sensitive
bdce4d4d-0,Male,1,Yes,No,19,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,One year,No,Credit card (automatic),42.27,803.13,Yes,0.11839080459770117,0,2,New Explorers
e8fe6095-2,Male,0,No,Yes,16,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,89.08,1425.28,No,0.6162464985994398,1,3,Price-Sensitive
a8be6c80-2,Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,37.45,2321.9,No,0.12579821200510855,0,1,At-Risk Decliners
2ce6f908-c,Male,0,No,Yes,29,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,49.7,1441.3,No,0.04134951754891785,0,4,Long-Tenured Stable
3c775558-b,Female,0,Yes,Yes,10,No,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,42.57,425.7,No,0.0839080459770115,0,4,Long-Tenured Stable
8702f4ad-c,Male,0,No,No,23,Yes,No,DSL,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),114.86,2641.78,No,0.1851652267843641,0,3,Price-Sensitive
fbec1ed8-5,Female,0,No,No,20,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,56.81,1136.2,No,0.14687100893997443,0,2,New Explorers
987593c3-2,Male,0,No,No,4,No,No,No,No,No internet service,No internet service,No,No internet service,No,Two year,No,Mailed check,51.09,204.36,No,0.11839080459770117,0,0,High-Value Loyal
d66de2a1-2,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,105.19,5575.07,No,0.026856763925729443,0,3,Price-Sensitive
69b6f3b7-f,Male,0,Yes,Yes,41,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),108.73,4457.93,Yes,0.16984126984126982,0,4,Long-Tenured Stable
