customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
66132e69-7,Female,1,No,Yes,49,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),86.43,4235.07,No
50032b35-1,Male,0,Yes,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.76,697.6,No
4140752c-a,Male,1,Yes,No,21,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.52,1018.92,No
afd380c4-2,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),98.13,4710.24,Yes
175a81ec-1,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),103.28,2582.0,No
6e8f75a1-1,Male,0,No,No,33,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),102.65,3387.45,No
5f65c8ce-b,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),21.31,1342.53,Yes
0f5ae9d3-8,Female,0,No,Yes,24,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.98,2207.52,No
8fca7b6a-8,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),30.79,1354.76,Yes
692ac139-1,Female,0,Yes,Yes,58,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),104.9,6084.2,No
f0ede303-a,Female,0,Yes,No,19,No,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),73.75,1401.25,No
ea74bb18-d,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,36.88,885.12,No
49a214ae-f,Female,0,Yes,No,26,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),46.09,1198.34,No
1a85910d-5,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,117.92,4245.12,Yes
279c658a-3,Female,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,112.0,2912.0,Yes
d8e7012f-3,Male,0,No,No,45,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),27.6,1242.0,No
8e676a01-d,Female,1,No,No,25,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Electronic check,20.15,503.75,Yes
47503f1d-c,Female,0,No,Yes,17,No,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,81.92,1392.64,Yes
6dda4f8d-c,Female,0,No,Yes,43,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,46.4,1995.2,Yes
c4767556-f,Female,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,82.94,2902.9,No
accb461a-9,Male,0,Yes,No,41,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,97.77,4008.57,Yes
9be71737-0,Female,0,No,No,28,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,113.48,3177.44,No
b18753e6-d,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),71.53,1645.19,Yes
45f50c52-2,Male,0,No,No,38,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,29.54,1122.52,No
ebe9e207-4,Female,0,No,No,19,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,71.65,1361.35,No
2e709838-0,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,106.35,6912.75,No
a847bce7-9,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,87.29,3404.31,No
bdb025ff-2,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,32.48,1559.04,No
177d6e7e-0,Female,0,No,Yes,26,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,Yes,One year,No,Electronic check,34.8,904.8,Yes
604e46cb-3,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),104.62,2510.88,Yes
284bf962-5,Male,0,No,Yes,30,No,Yes,No,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.12,2733.6,Yes
530ac1c7-b,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),89.65,896.5,Yes
98a21f1c-9,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,20.8,582.4,Yes
27d415b6-0,Male,0,Yes,No,60,No,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),112.63,6757.8,No
0cbd3c03-9,Male,0,No,Yes,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,No,Credit card (automatic),78.8,1576.0,Yes
716fda0a-4,Male,1,No,No,47,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),111.97,5262.59,Yes
9b69554d-7,Male,1,Yes,No,36,No,No,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,49.54,1783.44,No
372f871a-4,Female,0,No,No,50,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,113.1,5655.0,No
585d3f86-1,Male,0,Yes,Yes,55,Yes,Yes,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,20.18,1109.9,No
ad9fb00d-4,Male,0,Yes,No,20,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,90.84,1816.8,Yes
86e52753-7,Male,0,Yes,No,39,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),110.05,4291.95,No
3873e57f-0,Female,0,No,Yes,33,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,66.35,2189.55,No
0e0630cd-9,Male,0,No,No,48,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.31,3662.88,No
f200c261-4,Male,1,No,Yes,8,Yes,No,No,Yes,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),46.95,375.6,No
c3a00c6f-2,Female,0,Yes,No,53,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,38.32,2030.96,No
1eb74b56-5,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),92.01,2024.22,Yes
6e3f683a-b,Female,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,102.54,1230.48,No
88575117-6,Female,0,No,No,21,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.32,1749.72,No
8f0881ee-8,Male,0,Yes,No,23,No,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),100.71,2316.33,Yes
5aaab32f-c,Female,0,No,No,47,No,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,109.3,5137.1,Yes
bdf66ba5-d,Male,0,No,No,21,No,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),51.16,1074.36,Yes
75b27455-0,Male,0,No,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,26.61,798.3,No
5024bdc6-d,Male,0,Yes,No,4,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,84.71,338.84,No
67884209-9,Male,1,No,Yes,16,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,103.47,1655.52,No
4a1dab32-6,Female,0,Yes,Yes,53,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,70.67,3745.51,No
f758dce2-0,Female,0,No,No,41,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),55.66,2282.06,No
f296d9f0-c,Female,0,Yes,Yes,30,No,Yes,No,No,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,115.63,3468.9,No
b08a4895-d,Female,0,No,Yes,37,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.19,2930.03,No
6fcc57dd-1,Male,0,No,Yes,41,No,Yes,No,Yes,No,No,No,No,Yes,Two year,No,Mailed check,86.3,3538.3,No
6f887f28-3,Male,0,No,Yes,18,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.26,904.68,No
1422373f-8,Male,0,No,No,44,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,101.83,4480.52,No
beed10b6-4,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),21.61,1080.5,No
c77444cb-5,Female,1,Yes,Yes,53,No,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),93.74,4968.22,No
a21b0307-8,Female,0,Yes,No,48,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.04,1729.92,Yes
31a3ac4d-8,Female,0,No,Yes,28,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.06,3025.68,No
59e1ac09-5,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,71.01,2414.34,No
a53bc024-d,Female,0,No,No,30,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.5,3015.0,No
1a5165ca-3,Male,0,Yes,No,27,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,60.07,1621.89,Yes
2c6a6e9a-3,Female,0,No,Yes,7,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),59.25,414.75,Yes
c257cf73-c,Male,0,No,No,41,Yes,No phone service,No,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),94.06,3856.46,Yes
f387e1bd-2,Female,0,No,Yes,39,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Electronic check,81.08,3162.12,No
76c5a0dc-7,Female,0,No,No,54,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,67.96,3669.84,No
9458054e-c,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),68.31,2595.78,No
e1cde87f-e,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.42,2561.78,No
fc8d5b93-a,Female,0,No,Yes,25,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),70.64,1766.0,Yes
f891b0c3-d,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.14,3833.02,No
70944bdb-2,Female,0,No,No,41,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),63.65,2609.65,No
a1a27485-7,Female,1,No,No,13,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),111.86,1454.18,No
97674900-4,Male,0,No,No,19,No,No,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,27.14,515.66,No
12fe28bf-8,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),77.04,2773.44,No
09a0a0f6-7,Female,1,No,Yes,16,Yes,No phone service,No,No internet service,No,No,No,No,Yes,One year,Yes,Mailed check,116.57,1865.12,No
497de16d-d,Female,0,No,No,46,No,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),37.63,1730.98,No
fa34d2e8-d,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,One year,No,Credit card (automatic),41.64,1457.4,No
98159d6c-9,Male,0,No,No,11,No,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,64.02,704.22,No
949077c2-7,Male,0,Yes,Yes,39,No,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),106.7,4161.3,No
bd29ede9-c,Female,1,Yes,No,32,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),69.81,2233.92,No
e8b77f7b-7,Female,0,Yes,Yes,38,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),65.54,2490.52,No
30307633-a,Female,0,No,No,10,No,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,One year,No,Electronic check,25.53,255.3,No
80599b93-7,Female,0,No,Yes,54,No,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),28.66,1547.64,No
73557b9d-0,Male,0,No,No,44,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,33.73,1484.12,Yes
d65e59dd-e,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,35.16,1863.48,No
15969802-b,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),62.01,2108.34,No
0a0537f0-2,Male,0,Yes,Yes,34,No,No phone service,No,No,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),32.44,1102.96,Yes
fdb1429e-7,Male,0,Yes,No,53,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,61.64,3266.92,No
9c1c3517-8,Male,0,Yes,Yes,36,No,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,112.85,4062.6,No
eafde7d9-5,Male,1,Yes,Yes,42,Yes,No,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),98.22,4125.24,No
c6435300-6,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,65.28,3525.12,Yes
0d67d38e-9,Female,0,Yes,No,10,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,111.57,1115.7,No
55ab946d-a,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),40.86,2369.88,No
8ed6ad5e-1,Female,0,No,Yes,54,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),60.19,3250.26,No
4082cbb9-4,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),47.47,949.4,No
f6e39356-a,Female,0,No,Yes,27,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),95.09,2567.43,Yes
267eddce-d,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,56.68,1927.12,No
a9e27ba9-9,Male,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),59.8,3468.4,No
4f6b58c8-5,Female,0,No,No,48,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,103.35,4960.8,No
a981b098-b,Male,0,No,No,25,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,No,Mailed check,101.94,2548.5,No
b576255e-9,Female,0,No,Yes,22,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,27.78,611.16,No
8f158449-4,Female,0,Yes,No,24,No,Yes,No,No,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,40.84,980.16,Yes
54170a17-c,Male,1,No,No,48,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,36.61,1757.28,No
b3ecb951-a,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,61.84,3834.08,Yes
ff4625af-b,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,104.96,3358.72,No
17ec889c-8,Male,0,No,No,7,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,78.07,546.49,No
822c4d32-6,Female,1,No,No,31,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),90.81,2815.11,No
4f11d8dc-5,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,69.17,2351.78,No
577bc55a-3,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),63.4,1014.4,No
31274148-7,Male,0,No,Yes,58,Yes,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),91.31,5295.98,No
27aa7cbc-2,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Mailed check,23.83,1596.61,No
c9c23e69-d,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,97.63,4100.46,No
8a2e6a93-c,Female,1,No,Yes,50,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,90.29,4514.5,No
86cac6f4-e,Male,0,No,Yes,43,Yes,No,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),18.55,797.65,Yes
e05b46c5-5,Male,0,No,No,49,No,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),106.18,5202.82,No
98e52499-2,Female,0,No,No,54,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),59.61,3218.94,Yes
2e4bebc4-2,Female,0,Yes,No,36,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),80.02,2880.72,No
9feefdff-c,Female,0,Yes,Yes,63,No,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,32.38,2039.94,No
b89f72f3-2,Female,1,Yes,Yes,38,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),88.88,3377.44,Yes
5d42b9e9-6,Female,0,Yes,No,55,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,45.12,2481.6,No
f836f571-3,Female,0,No,Yes,28,No,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,117.56,3291.68,No
c09cb506-4,Female,0,No,No,25,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),73.73,1843.25,No
